1,30,time,SNN_order_desc,known,730.0795
1,40,RMSE,SNN_order_desc,known,0.5627836
1,40,CRPS,SNN_order_desc,known,0.2902865
1,40,time,SNN_order_desc,known,880.6603
1,50,RMSE,SNN_order_desc,known,0.560156
1,50,CRPS,SNN_order_desc,known,0.2871878
1,50,time,SNN_order_desc,known,1025.262
1,10,RMSE,SNN_order_desc,known,0.7015864
1,10,CRPS,SNN_order_desc,known,0.3717315
1,10,time,SNN_order_desc,known,462.4143
1,20,RMSE,SNN_order_desc,known,0.6773058
1,20,CRPS,SNN_order_desc,known,0.3540027
1,20,time,SNN_order_desc,known,619.32
1,30,RMSE,SNN_order_desc,known,0.6568297
1,30,CRPS,SNN_order_desc,known,0.3427135
1,30,time,SNN_order_desc,known,730.6221
1,40,RMSE,SNN_order_desc,known,0.6317057
1,40,CRPS,SNN_order_desc,known,0.3278242
1,40,time,SNN_order_desc,known,861.7485
1,50,RMSE,SNN_order_desc,known,0.6252843
1,50,CRPS,SNN_order_desc,known,0.3223109
1,50,time,SNN_order_desc,known,1006.304
1,10,RMSE,SNN_order_desc,known,0.5459686
1,10,CRPS,SNN_order_desc,known,0.2878778
1,10,time,SNN_order_desc,known,460.7915
1,20,RMSE,SNN_order_desc,known,0.5207869
1,20,CRPS,SNN_order_desc,known,0.2712083
1,20,time,SNN_order_desc,known,625.7999
1,30,RMSE,SNN_order_desc,known,0.5073661
1,30,CRPS,SNN_order_desc,known,0.2642422
1,30,time,SNN_order_desc,known,739.5244
1,40,RMSE,SNN_order_desc,known,0.4948087
1,40,CRPS,SNN_order_desc,known,0.2576292
1,40,time,SNN_order_desc,known,888.6673
1,50,RMSE,SNN_order_desc,known,0.4999486
1,50,CRPS,SNN_order_desc,known,0.2581633
1,50,time,SNN_order_desc,known,1025.505
1,10,RMSE,SNN_order_desc,known,0.5265
1,10,CRPS,SNN_order_desc,known,0.2623052
1,10,time,SNN_order_desc,known,421.5997
1,20,RMSE,SNN_order_desc,known,0.4981973
1,20,CRPS,SNN_order_desc,known,0.2477984
1,20,time,SNN_order_desc,known,560.2193
1,30,RMSE,SNN_order_desc,known,0.4860034
1,30,CRPS,SNN_order_desc,known,0.2392804
1,30,time,SNN_order_desc,known,667.3816
1,40,RMSE,SNN_order_desc,known,0.4639194
1,40,CRPS,SNN_order_desc,known,0.2306492
1,40,time,SNN_order_desc,known,801.533
1,50,RMSE,SNN_order_desc,known,0.474238
1,50,CRPS,SNN_order_desc,known,0.2353918
1,50,time,SNN_order_desc,known,940.7872
1,10,RMSE,SNN_order_desc,known,0.6212449
1,10,CRPS,SNN_order_desc,known,0.3140348
1,10,time,SNN_order_desc,known,427.5957
1,20,RMSE,SNN_order_desc,known,0.5737179
1,20,CRPS,SNN_order_desc,known,0.284623
1,20,time,SNN_order_desc,known,587.0495
1,30,RMSE,SNN_order_desc,known,0.5583528
1,30,CRPS,SNN_order_desc,known,0.2750009
1,30,time,SNN_order_desc,known,694.4681
1,40,RMSE,SNN_order_desc,known,0.5569546
1,40,CRPS,SNN_order_desc,known,0.2755144
1,40,time,SNN_order_desc,known,822.7921
1,50,RMSE,SNN_order_desc,known,0.5498166
1,50,CRPS,SNN_order_desc,known,0.2708618
1,50,time,SNN_order_desc,known,957.8056
1,10,RMSE,SNN_order_desc,known,0.5613541
1,10,CRPS,SNN_order_desc,known,0.2869398
1,10,time,SNN_order_desc,known,448.0953
1,20,RMSE,SNN_order_desc,known,0.5399449
1,20,CRPS,SNN_order_desc,known,0.2742302
1,20,time,SNN_order_desc,known,600.7388
1,30,RMSE,SNN_order_desc,known,0.5275841
1,30,CRPS,SNN_order_desc,known,0.2680154
1,30,time,SNN_order_desc,known,709.706
1,40,RMSE,SNN_order_desc,known,0.5292085
1,40,CRPS,SNN_order_desc,known,0.2684061
1,40,time,SNN_order_desc,known,852.6256
1,50,RMSE,SNN_order_desc,known,0.524882
1,50,CRPS,SNN_order_desc,known,0.2653569
1,50,time,SNN_order_desc,known,1002.189
1,10,RMSE,SNN_order_desc,known,0.5325151
1,10,CRPS,SNN_order_desc,known,0.2782077
1,10,time,SNN_order_desc,known,438.7628
1,20,RMSE,SNN_order_desc,known,0.5076362
1,20,CRPS,SNN_order_desc,known,0.2610345
1,20,time,SNN_order_desc,known,597.1513
1,30,RMSE,SNN_order_desc,known,0.4938816
1,30,CRPS,SNN_order_desc,known,0.2537819
1,30,time,SNN_order_desc,known,709.7662
1,40,RMSE,SNN_order_desc,known,0.4824306
1,40,CRPS,SNN_order_desc,known,0.2466904
1,40,time,SNN_order_desc,known,843.4626
1,50,RMSE,SNN_order_desc,known,0.4799116
1,50,CRPS,SNN_order_desc,known,0.2451818
1,50,time,SNN_order_desc,known,1001.011
1,10,RMSE,SNN_order_desc,known,0.5948784
1,10,CRPS,SNN_order_desc,known,0.3017212
1,10,time,SNN_order_desc,known,420.3828
1,20,RMSE,SNN_order_desc,known,0.5579467
1,20,CRPS,SNN_order_desc,known,0.2774404
1,20,time,SNN_order_desc,known,569.794
1,30,RMSE,SNN_order_desc,known,0.5615858
1,30,CRPS,SNN_order_desc,known,0.2793228
1,30,time,SNN_order_desc,known,674.6249
1,40,RMSE,SNN_order_desc,known,0.5499414
1,40,CRPS,SNN_order_desc,known,0.2725331
1,40,time,SNN_order_desc,known,816.0786
1,50,RMSE,SNN_order_desc,known,0.5408347
1,50,CRPS,SNN_order_desc,known,0.2657002
1,50,time,SNN_order_desc,known,940.1209
1,10,RMSE,SNN_order_maximin,known,0.6177671
1,10,CRPS,SNN_order_maximin,known,0.3182143
1,10,time,SNN_order_maximin,known,461.4849
1,20,RMSE,SNN_order_maximin,known,0.6030228
1,20,CRPS,SNN_order_maximin,known,0.3083489
1,20,time,SNN_order_maximin,known,584.1528
1,30,RMSE,SNN_order_maximin,known,0.5890626
1,30,CRPS,SNN_order_maximin,known,0.3025473
1,30,time,SNN_order_maximin,known,699.0788
1,40,RMSE,SNN_order_maximin,known,0.5891126
1,40,CRPS,SNN_order_maximin,known,0.3010458
1,40,time,SNN_order_maximin,known,850.3761
1,50,RMSE,SNN_order_maximin,known,0.5895896
1,50,CRPS,SNN_order_maximin,known,0.3003802
1,50,time,SNN_order_maximin,known,1000.775
1,10,RMSE,SNN_order_maximin,known,0.5355201
1,10,CRPS,SNN_order_maximin,known,0.267051
1,10,time,SNN_order_maximin,known,422.3745
1,20,RMSE,SNN_order_maximin,known,0.5173448
1,20,CRPS,SNN_order_maximin,known,0.2555371
1,20,time,SNN_order_maximin,known,539.001
1,30,RMSE,SNN_order_maximin,known,0.5217453
1,30,CRPS,SNN_order_maximin,known,0.2537541
1,30,time,SNN_order_maximin,known,650.8505
1,40,RMSE,SNN_order_maximin,known,0.5112728
1,40,CRPS,SNN_order_maximin,known,0.2488302
1,40,time,SNN_order_maximin,known,773.4352
1,50,RMSE,SNN_order_maximin,known,0.5063634
1,50,CRPS,SNN_order_maximin,known,0.2463604
